d1,d2,d3,d5,d11,d12,d13,d18,E,Smax(Mpa)
30.94659091,77.13984848,70.74295455,1.813257576,10.50416667,107.6620455,4.848636364,4.005397002,55628.43907,86.15969021
28.06174242,69.31863636,75.64659091,4.279318182,16.82083333,112.5697727,6.089545455,3.632427904,65486.74312,103.0193653
27.80719697,71.04984848,74.84340909,2.494772727,14.37083333,106.8302273,7.657727273,2.551668283,68366.4986,164.8712387
27.62159091,71.80560606,76.2525,1.860530303,17.87083333,91.33068182,7.385,2.55636548,56865.14388,149.2765461
32.35189394,79.54772727,73.7725,2.16780303,13.6625,87.97568182,4.881363636,2.623792586,63543.34985,107.9131502
27.42007576,70.83893939,73.33568182,3.410681818,15.70416667,113.0411364,6.640454545,2.223448993,68331.16417,221.4531489
27.00643939,78.915,80.95886364,3.266893939,11.6875,84.59295455,6.501363636,5.764053304,73984.67187,59.71134045
31.04204545,74.00257576,84.27022727,3.499318182,17.00416667,96.95931818,4.780454545,3.854728666,57112.48484,69.87943942
30.3155303,75.145,70.47522727,3.20780303,16.2875,106.5529545,6.444090909,4.784016133,71740.936,69.29370904
28.6344697,69.41530303,77.42204545,2.191439394,15.77916667,83.48386364,5.895909091,6.187126657,60822.59927,59.15297825
29.66325758,77.42984848,75.13931818,1.901893939,9.4125,96.84840909,5.857727273,5.846603437,53490.70648,60.05000515
29.77462121,75.77772727,70.91204545,2.585378788,9.670833333,111.6825,6.973181818,3.621966547,72800.9687,107.8620862
31.38674242,69.76681818,77.04159091,2.819772727,11.54583333,83.9275,5.560454545,2.675204344,73914.00302,90.69086115
32.97765152,69.35378788,80.35295455,3.893257576,13.8125,115.4256818,5.945,5.027687917,67836.48225,74.18113539
30.75568182,77.755,85.21431818,1.720681818,15.54583333,107.2461364,7.927727273,4.167270725,67942.48552,79.56554561
29.62613636,71.90227273,73.40613636,1.870378788,10.45416667,79.38022727,8.132272727,5.189562524,67165.12821,103.515618
29.54128788,71.70015152,87.34204545,3.863712121,7.5625,109.1593182,7.466818182,5.971069075,63932.0285,57.88795939
30.86174242,71.22560606,81.31113636,4.143409091,17.44583333,114.2056818,7.338636364,3.504013246,53543.70811,98.00782335
28.84128788,70.39075758,84.72113636,1.976742424,15.90416667,82.0975,8.184090909,5.719006723,56653.13734,98.20193812
31.17462121,77.9219697,72.87068182,3.731742424,14.3875,95.10159091,4.865,5.941145805,55840.44561,60.38957192
30.05568182,76.70045455,78.30977273,1.748257576,16.90416667,113.3184091,7.709545455,3.177771444,66105.09552,149.442152
30.93068182,69.53833333,81.45204545,3.609621212,9.804166667,114.5661364,7.826818182,4.3726986,56476.46523,96.43603798
33.00416667,72.15712121,79.95840909,2.130378788,14.19583333,102.6988636,6.493181818,3.899308298,64550.3809,107.5854628
27.13371212,71.87590909,79.21159091,3.105378788,17.89583333,79.21386364,7.352272727,1.832456996,59108.87975,159.2113674
29.58901515,71.93742424,72.47613636,1.856590909,13.9125,97.90204545,5.432272727,3.574218649,75786.72745,84.35890077
28.13068182,78.66015152,69.86931818,1.939318182,15.9375,88.97386364,6.823181818,5.122138504,61405.61725,77.35088398
30.70265152,77.09590909,79.46522727,2.664166667,18.45416667,90.91477273,6.310454545,5.482490233,69285.1936,46.77317433
31.02083333,79.62681818,80.71931818,3.528863636,16.15416667,97.76340909,7.652272727,5.638617606,67659.81014,53.01915126
27.15492424,72.02530303,79.32431818,2.311590909,14.4375,81.37659091,4.974090909,4.383595477,57836.84052,96.35140198
26.84204545,71.76166667,74.53340909,1.783712121,16.39583333,108.7156818,6.141363636,3.113774007,73242.64898,137.8159869
28.59734848,73.72136364,79.73295455,1.97280303,15.2125,104.7229545,6.525909091,4.658907095,60928.60254,72.08928967
32.25643939,72.93045455,70.92613636,3.211742424,14.72083333,80.96068182,7.600454545,5.158175038,53331.70157,48.3421086
29.47234848,71.72651515,87.27159091,3.371287879,18.4375,100.7302273,6.550454545,3.462649762,63278.34167,83.46559389
26.55037879,76.16439394,84.1575,2.110681818,7.529166667,113.2352273,5.006818182,3.574036121,73136.64572,139.1618101
28.23143939,70.60166667,81.57886364,4.210378788,9.054166667,89.16795455,4.832272727,1.681298969,53808.71628,171.6761357
29.56780303,79.3280303,69.47477273,2.85719697,7.854166667,114.7325,5.642272727,5.059474813,53755.71465,89.07328128
28.76704545,76.29621212,76.37931818,3.148712121,16.47916667,96.15522727,8.241363636,1.77590445,59303.21908,200.9030723
30.68674242,77.28924242,69.91159091,2.1875,8.0625,114.7879545,6.176818182,2.581804414,60610.59273,173.1520709
27.16022727,73.20287879,84.69295455,2.573560606,11.74583333,92.41204545,6.422272727,2.479706765,61723.62706,122.0350118
30.72386364,69.26590909,77.70386364,1.704924242,8.345833333,107.5511364,6.195909091,4.001542183,57130.15206,92.50699387
29.46704545,70.17984848,77.66159091,1.821136364,10.37083333,80.07340909,5.623181818,2.876030366,65875.42177,113.9436102
33.38068182,74.49469697,85.12977273,2.46719697,10.05416667,88.41931818,6.815,4.139163621,56458.79802,64.28046224
33.42840909,77.33318182,84.19977273,1.795530303,16.04583333,87.78159091,5.214090909,5.669492835,56635.47013,61.57318834
30.60719697,77.99227273,87.35613636,3.067954545,15.42083333,113.8729545,7.055,6.369989024,67430.13639,52.77788994
26.66174242,79.65318182,72.50431818,3.822348485,11.37083333,111.5161364,5.473181818,5.658536311,63684.68754,78.6168133
32.68068182,75.46136364,76.88659091,3.274772727,13.2875,96.59886364,7.455909091,4.109522705,62500.98436,60.34467044
32.37310606,80.31227273,87.11659091,3.434318182,16.35416667,102.2275,7.406818182,2.054378082,69691.53946,145.61334
28.3905303,79.9519697,71.30659091,2.839469697,10.09583333,94.82431818,7.415,4.243392391,60204.24686,90.67420005
30.29431818,70.98833333,72.30704545,2.8375,15.37083333,87.86477273,6.749545455,5.868570067,72624.29658,49.37541931
27.45189394,71.30469697,79.25386364,3.018712121,14.39583333,102.4215909,7.870454545,4.250242502,55257.42763,83.63189647
32.95643939,71.64742424,75.66068182,3.324015152,17.6625,105.5547727,5.244090909,2.780959801,54709.74407,85.70843973
30.8405303,71.06742424,87.63795455,2.768560606,18.04583333,87.06068182,6.719545455,2.90609555,73648.99485,90.63398805
29.98674242,80.67257576,77.43613636,2.083106061,11.9375,112.1538636,6.092272727,5.994067994,68684.50841,66.33952591
27.03295455,78.86227273,74.20931818,3.796742424,8.895833333,93.13295455,6.981363636,5.411688287,62288.97783,79.51800681
31.62007576,70.68954545,83.46704545,3.320075758,14.9375,88.16977273,5.415909091,4.570815067,65433.74148,50.6962803
29.4405303,71.57712121,83.05840909,3.729772727,9.829166667,96.1275,7.616818182,2.101465404,60875.6009,168.0622825
27.78068182,76.61257576,72.98340909,3.714015152,9.1125,107.1075,6.258636364,2.839633028,71263.92129,148.7018826
27.91325758,74.45954545,78.12659091,3.253106061,13.67916667,99.56568182,6.122272727,5.094137491,54674.40965,67.11695391
32.92992424,72.11318182,74.74477273,3.400833333,8.5875,102.1443182,6.703181818,1.930782362,56847.47667,180.9994058
33.20568182,79.785,76.54840909,4.218257576,10.7125,100.8688636,6.403181818,5.963475169,74797.3636,49.27399707
28.70340909,71.41893939,77.6475,2.356893939,11.5875,91.13659091,6.935,3.296257814,74885.69966,109.7305909
28.9155303,74.46833333,84.90431818,2.209166667,8.3875,89.86113636,4.805,3.346093578,73719.6637,96.92913119
29.31856061,80.03984848,87.15886364,2.890681818,18.14583333,80.79431818,7.821363636,2.346569682,75627.72254,111.6969934
28.63977273,79.53015152,70.27795455,2.126439394,16.67916667,114.3720455,5.225,4.575694571,68207.49369,113.8897758
26.99583333,77.06075758,71.56022727,2.465227273,10.19583333,83.84431818,6.847727273,5.41045387,72041.2786,71.63891183
31.80568182,72.01651515,72.60295455,3.690378788,14.92916667,92.32886364,6.485,3.96036544,60080.57638,66.59622071
33.03068182,79.10833333,80.86022727,1.931439394,16.97083333,92.30113636,4.772272727,1.696880299,62518.65158,126.9357278
31.74734848,74.78469697,72.33522727,2.480984848,17.87916667,93.82613636,7.259545455,3.104634743,65840.08735,96.26652269
32.57992424,70.68075758,83.15704545,3.641136364,9.945833333,89.38977273,7.603181818,5.027420706,74815.03081,56.74650663
27.66401515,75.8919697,80.09931818,3.430378788,15.29583333,84.26022727,7.540454545,2.677714576,58419.8585,107.6307001
27.39356061,72.3680303,86.21477273,2.618863636,9.679166667,81.29340909,8.077727273,2.048669444,55310.42927,210.1185195
28.03522727,76.99924242,70.03840909,2.079166667,16.17083333,84.56522727,5.012272727,4.331504318,64285.37273,71.46979822
31.33371212,80.71651515,70.46113636,3.615530303,12.8875,84.50977273,4.859545455,3.485622852,64497.37927,102.6559772
32.97234848,76.14681818,74.22340909,2.872954545,10.1625,114.9543182,6.954090909,5.377968196,54215.06215,61.79360391
32.52689394,70.11833333,71.72931818,4.200530303,17.60416667,82.43022727,5.705,3.516229575,54957.08504,62.42704891
31.31780303,79.9080303,74.49113636,2.374621212,8.020833333,86.9775,5.372272727,4.661132393,55451.76696,81.1495304
28.50719697,79.94318182,85.89068182,1.970833333,7.504166667,97.68022727,5.222272727,2.212873368,67094.45937,171.4898034
29.84356061,74.79348485,86.29931818,3.66280303,11.3875,104.5843182,6.763181818,5.006050676,60416.2534,60.96350738
26.75719697,75.87439394,82.19886364,2.530227273,12.2125,89.19568182,5.587727273,3.330266601,67253.46427,121.9469017
27.96098485,70.81257576,76.08340909,4.192651515,8.029166667,113.9284091,7.485909091,6.198592985,73507.65716,76.22146963
30.62310606,71.39257576,83.10068182,3.444166667,12.3125,106.7747727,6.285909091,2.627943655,53649.71138,107.7198551
28.44886364,78.25590909,84.24204545,3.562348485,10.59583333,97.92977273,4.976818182,2.898214892,68896.51494,109.5432948
26.88977273,73.34348485,74.04022727,4.046893939,17.84583333,99.95386364,5.320454545,5.552333561,75027.03735,71.04869922
33.1155303,78.045,77.30931818,4.273409091,8.179166667,100.5915909,7.515909091,3.658358567,53844.05071,108.5315811
28.9844697,72.10439394,76.80204545,3.491439394,13.57083333,86.6725,8.105,2.60568453,59197.21581,125.0666936
29.35037879,75.28560606,71.61659091,3.11719697,8.4375,108.6325,8.110454545,3.401515893,69249.85918,130.1602835
32.56931818,77.56166667,83.80522727,3.37719697,17.5875,113.8175,5.514090909,5.093578633,72818.63591,55.98425482
27.90265152,69.36257576,84.25613636,3.367348485,18.29583333,112.7638636,6.384090909,3.909029162,59762.56658,82.83838586
30.32613636,71.05863636,76.26659091,3.623409091,14.5125,103.0038636,6.918636364,2.190348262,65398.40706,161.4162938
30.33143939,71.4980303,71.48977273,3.249166667,11.97916667,112.9025,7.243181818,3.699658815,60486.92225,98.87643889
27.96628788,73.61590909,69.81295455,4.194621212,9.870833333,87.44886364,5.298636364,5.573541072,62677.65648,61.34591418
28.42234848,80.76045455,84.76340909,2.360833333,8.9375,88.69659091,5.192272727,4.502789532,74302.68168,89.46380992
32.57462121,72.29772727,87.21522727,3.800681818,16.19583333,104.9725,5.786818182,2.542772662,68472.50187,93.02835756
26.64583333,79.79378788,87.76477273,3.840075758,11.22083333,95.46204545,7.472272727,5.287039247,65734.08408,65.15069209
26.65643939,73.15893939,70.0525,1.925530303,10.69583333,85.03659091,6.937727273,2.912581415,71687.93437,132.8457821
32.15037879,77.35075758,73.51886364,2.766590909,10.92083333,112.4588636,7.903181818,4.827960468,70574.90004,90.77990753
27.51022727,77.03439394,85.66522727,4.228106061,10.80416667,94.9075,7.322272727,2.916779288,58472.86013,110.7380315
27.72765152,75.15378788,85.10159091,1.933409091,15.47916667,92.88340909,5.219545455,4.709581256,71758.60321,63.24744843
32.90871212,76.02378788,79.87386364,4.125681818,15.12083333,103.7802273,7.480454545,1.964437616,70221.55581,146.9001448
33.21628788,69.70530303,76.84431818,2.024015152,8.5625,96.21068182,8.129545455,5.848489546,71016.58033,54.51923674
30.54886364,69.73166667,77.26704545,4.212348485,15.85416667,105.0556818,7.115,1.463491921,71705.60158,202.1476777
28.96856061,80.02227273,81.77613636,2.863106061,16.00416667,101.6452273,6.757727273,3.687960116,54815.74734,94.41661487
31.33901515,76.41045455,72.40568182,3.073863636,16.54583333,102.0888636,6.564090909,4.719355216,67536.13966,65.39188979
32.37840909,73.80924242,71.37704545,1.815227273,16.74583333,93.3825,8.017727273,6.202076972,65380.73985,45.9308646
31.37083333,70.54015152,82.15659091,1.886136364,18.34583333,105.7765909,5.977727273,3.013873489,60345.58456,101.4644362
27.49962121,76.96409091,71.1375,2.246590909,8.329166667,101.5620455,7.142272727,4.224153906,60804.93206,102.4337171
28.51780303,78.08015152,87.65204545,3.871590909,14.3625,93.18840909,7.145,2.915529603,67924.81831,106.5380731
33.05719697,74.92530303,74.26568182,2.031893939,11.4625,102.3938636,4.725909091,2.845138723,58614.19782,98.27610022
31.89583333,75.09227273,83.45295455,3.977954545,11.1625,100.6470455,4.712272727,6.187899641,55610.77186,43.36512771
30.26780303,80.40893939,78.49295455,4.226136364,18.20416667,81.34886364,7.908636364,3.061019493,58490.52734,93.23148918
31.99659091,78.98530303,83.26977273,3.251136364,13.3125,108.4938636,6.583181818,3.344785498,65787.08571,91.96803766
31.34962121,77.48257576,75.43522727,4.283257576,12.0625,112.0984091,6.427727273,4.090210153,59497.5584,85.29565414
32.45265152,69.23075758,85.11568182,2.148106061,12.72083333,85.70204545,6.984090909,5.253904684,55363.4309,81.04336076
29.93901515,69.77560606,87.58159091,1.897954545,12.72916667,84.70386364,6.804090909,3.993053459,59020.54369,106.8141888
27.33522727,71.03227273,70.17931818,3.824318182,16.99583333,86.45068182,6.877727273,3.737041319,62977.99908,88.12151514
29.12765152,69.71409091,70.50340909,3.546590909,16.80416667,95.8225,6.116818182,6.077326157,67341.80033,52.93838801
29.76401515,71.84954545,87.20113636,4.090227273,8.7875,102.5602273,5.135,5.221398089,64992.06119,60.56447043
29.47765152,76.63893939,73.95568182,4.18280303,9.8625,94.40840909,4.987727273,5.409422379,66440.77254,75.93741472
33.32234848,71.69136364,73.06795455,2.571590909,9.429166667,112.6806818,4.791363636,2.445022163,54939.41782,131.1872087
29.53598485,69.88106061,72.29295455,2.750833333,17.9625,84.39886364,5.295909091,5.842040292,69868.21158,63.53680396
31.69431818,80.16287879,75.90022727,2.870984848,11.2375,84.37113636,7.458636364,5.069694654,56370.46196,55.07114747
29.30795455,72.93924242,75.02659091,3.288560606,11.35416667,109.2425,7.439545455,2.819468018,56123.121,137.1696341
31.92765152,71.53318182,73.68795455,2.563712121,9.129166667,99.98159091,7.104090909,6.039940166,60221.91408,58.75460106
33.4655303,77.93954545,70.6725,3.471742424,11.30416667,111.9875,5.601363636,5.85271664,53861.71792,56.6095937
28.69810606,72.04287879,72.25068182,1.716742424,15.19583333,102.1165909,5.105,3.098850043,61246.61235,116.4197741
30.12462121,70.49621212,84.83386364,3.026590909,9.0625,111.7656818,5.361363636,3.809288853,75256.7111,86.44457108
28.89431818,70.17106061,87.42659091,3.180227273,17.77083333,102.1997727,5.685909091,4.560459243,60663.59436,63.70031825
26.50795455,80.22439394,84.04477273,4.15719697,16.77083333,91.74659091,8.178636364,5.383746759,74497.021,72.00976323
30.10871212,77.53530303,74.0825,2.006287879,18.25416667,106.8856818,6.152272727,6.26743622,53314.03436,71.73792485
32.24583333,74.57378788,81.18431818,2.975378788,16.2625,102.9761364,7.052272727,4.466282023,59462.22398,63.86353335
28.65568182,78.89742424,74.63204545,3.564318182,17.2375,110.3238636,5.110454545,3.11066796,59974.57311,118.4935179
29.1594697,75.47015152,84.86204545,2.670075758,16.42083333,98.51204545,7.807727273,4.843965996,70115.55254,64.07054379
28.53901515,76.4280303,72.78613636,3.450075758,7.520833333,110.0188636,8.189545455,2.629102275,72995.30802,215.5861329
27.88143939,71.77045455,82.6075,3.353560606,8.8625,95.43431818,5.020454545,5.37194291,63455.01379,66.94481191
30.47462121,78.68651515,74.40659091,3.414621212,9.720833333,96.98704545,6.714090909,1.975549306,61034.60581,174.9190089
28.67689394,78.22075758,80.84613636,3.580075758,18.2625,85.06431818,6.834090909,2.061425965,75133.04062,146.4537441
29.67916667,73.44893939,83.17113636,2.090984848,17.6875,104.0297727,5.751363636,5.964327111,67288.79869,47.6484642
30.53825758,72.84257576,85.7075,3.696287879,16.27083333,91.27522727,5.552272727,6.351153797,54798.08013,44.73499896
26.97462121,74.67045455,85.49613636,4.184772727,11.82916667,88.55795455,5.331363636,5.757442551,54480.07032,55.20809191
30.0875,69.635,85.60886364,2.289924242,11.4375,98.70613636,6.825909091,4.411232191,53614.37696,67.66512594
27.92916667,73.32590909,71.64477273,3.038409091,15.75416667,105.6379545,5.066818182,5.086536756,66900.12004,71.19177363
33.26401515,70.25015152,81.79022727,3.909015152,9.454166667,89.22340909,7.865,4.49483922,67606.8085,62.53285849
29.65795455,79.07318182,79.76113636,3.895227273,11.9125,111.4606818,8.216818182,3.053008787,73101.31129,141.611689
27.9344697,73.39621212,74.61795455,3.322045455,10.6125,105.3606818,6.888636364,5.40533983,71440.59341,75.35481423
26.74128788,70.08318182,86.80659091,3.05219697,11.42916667,98.01295455,6.673181818,3.814588324,74709.02754,85.99321284
30.27310606,79.99590909,73.01159091,2.679924242,8.3625,115.4534091,6.643181818,5.457103925,65257.06937,80.15456916
31.0844697,79.6619697,73.25113636,2.955681818,12.97083333,111.1002273,6.168636364,3.192258309,58313.85523,113.8238434
26.86325758,72.34166667,75.51977273,2.049621212,13.24583333,91.71886364,5.069545455,2.8536138,75150.70783,113.7767697
27.69583333,74.99560606,87.07431818,4.119772727,13.04583333,107.8561364,4.875909091,3.504153057,63879.02687,92.10414675
30.98901515,71.18166667,82.25522727,2.723257576,14.79583333,92.82795455,6.656818182,4.646778786,65751.75129,54.99514491
32.85568182,72.35924242,81.02931818,3.194015152,8.229166667,112.0706818,4.807727273,3.91538348,73118.9785,85.78285921
29.11174242,71.63863636,86.49659091,2.965530303,12.94583333,104.4456818,5.983181818,5.803093028,65204.06773,46.5686491
28.01931818,76.05015152,82.28340909,1.949166667,16.5875,83.3175,7.644090909,1.885925682,62447.98273,166.9138016
31.4875,70.20621212,76.53431818,3.517045455,12.29583333,111.2665909,4.908636364,3.722466039,64886.05792,77.13892691
28.85719697,72.68439394,80.67704545,3.979924242,17.4125,96.62659091,5.702272727,5.175024311,67023.79052,53.51956698
30.88295455,77.12227273,77.91522727,3.042348485,16.7625,107.4956818,7.799545455,1.728005448,71811.60485,205.0074248
27.26628788,79.74984848,72.19431818,2.179621212,17.62083333,100.3420455,7.289545455,2.35672478,68914.18216,294.3102291
26.96401515,72.08681818,84.63659091,3.719924242,9.9375,97.07022727,6.905,6.275743403,75486.38485,55.07060963
31.28598485,73.405,84.39704545,4.163106061,9.895833333,99.20522727,5.252272727,3.159605781,73578.326,91.44107915
30.57007576,74.20469697,83.31204545,3.387045455,10.25416667,80.23977273,7.739545455,3.569073817,60363.25177,91.26033535
26.73068182,74.50348485,71.15159091,2.222954545,15.3375,95.76704545,7.292272727,4.110107757,71369.92456,101.8604431
32.3625,78.34378788,77.88704545,3.85780303,15.3625,93.93704545,5.838636364,4.63066515,59373.88792,52.54791394
31.7155303,80.41772727,81.32522727,3.065984848,16.12083333,95.93340909,6.534090909,2.003640673,71281.5885,135.3975895
28.26325758,76.87621212,84.4675,3.308257576,10.40416667,90.66522727,7.873181818,3.889628716,71864.60648,92.48774646
26.60340909,79.55651515,69.64386364,2.719318182,14.70416667,89.30659091,4.742272727,4.525429755,59126.54696,160.0594675
27.76477273,71.28712121,76.4075,1.764015152,11.34583333,96.29386364,5.233181818,5.683876817,75698.39139,54.99708285
31.90643939,77.18378788,70.86977273,2.6425,16.89583333,110.0743182,7.611363636,5.83716875,62147.64013,75.59419917
31.17992424,73.97621212,75.40704545,1.848712121,17.39583333,111.0170455,5.677727273,4.115120887,65769.4185,85.38259099
31.84280303,75.76893939,70.23568182,4.104015152,14.42916667,79.99022727,6.400454545,2.594502515,63808.35802,146.2932724
29.05340909,74.09924242,73.08204545,3.704166667,11.15416667,82.92931818,5.107727273,5.414846544,54321.06542,54.48990437
26.87386364,70.3380303,73.71613636,4.111893939,17.12916667,103.4752273,6.760454545,2.119274975,66564.44302,179.2332746
30.46931818,78.44045455,73.54704545,2.72719697,11.87083333,104.6952273,8.195,4.907583361,60628.25994,78.69494494
30.09280303,71.09378788,84.21386364,2.020075758,11.72083333,101.0629545,7.374090909,2.631423583,55663.7735,103.4188497
27.21325758,73.82681818,77.74613636,4.023257576,15.9125,96.76522727,7.889545455,1.949765892,52907.6885,193.8931685
28.15719697,77.2980303,74.66022727,2.463257576,17.62916667,96.65431818,6.078636364,2.450775628,60769.59763,133.9193963
31.6625,74.03772727,84.55204545,2.073257576,10.4875,99.67659091,6.146818182,5.751492342,69037.85264,50.04247747
32.49507576,73.25560606,86.55295455,2.199318182,10.2125,108.9652273,7.766818182,5.190903673,76157.73889,58.97921734
27.01174242,80.43530303,81.49431818,2.587348485,18.00416667,102.9484091,5.358636364,1.864600326,64850.7235,209.4427389
27.75416667,76.62136364,73.05386364,1.728560606,16.1125,93.0775,8.186818182,5.29775758,53225.6983,94.34663432
30.17234848,72.47348485,77.92931818,3.574166667,9.470833333,103.5584091,7.922272727,4.250293444,56140.78821,83.55146411
31.06325758,78.7919697,84.74931818,4.025227273,15.07916667,85.67431818,8.053181818,6.172281251,57872.17494,44.80193292
31.82689394,78.58106061,77.52068182,3.475681818,8.395833333,95.73931818,5.795,2.794947855,64091.0334,108.3225525
31.11628788,78.49318182,75.70295455,2.250530303,17.3625,86.31204545,4.717727273,6.027352591,75468.71764,43.0836241
32.33598485,75.73378788,77.4925,3.881439394,14.35416667,115.1484091,5.590454545,5.940096518,67995.48716,47.64655571
26.78371212,75.47893939,70.02431818,2.930075758,13.4125,90.11068182,5.342272727,2.493730812,67624.47571,141.5432659
33.3594697,72.69318182,69.72840909,3.339772727,8.379166667,97.79113636,4.884090909,3.245178683,68048.48879,101.191762
30.39507576,74.05530303,86.15840909,4.295075758,11.17916667,108.2165909,4.856818182,5.734787683,71528.92946,55.27919182
33.02537879,78.28227273,82.12840909,3.779015152,10.14583333,80.76659091,7.295,4.239334995,58048.84706,65.32287148
30.22007576,70.95318182,76.95704545,2.650378788,17.82083333,105.8597727,6.907727273,4.36560959,60239.58129,78.59661986
28.14128788,70.9619697,84.3125,2.874924242,15.6125,82.29159091,6.416818182,2.67894887,57236.15532,105.9334132
31.62537879,73.08863636,82.33977273,4.068560606,10.22916667,106.8025,6.220454545,5.171487283,72588.96216,61.57745451
29.99204545,77.40348485,86.86295455,2.545984848,17.47083333,100.0370455,6.242272727,1.633712598,55345.76369,161.7578608
29.32916667,70.43469697,71.58840909,2.774469697,11.92916667,109.4365909,6.959545455,2.018750165,63419.67937,186.646474
31.27537879,73.83560606,74.88568182,3.981893939,12.92083333,112.4311364,7.346818182,6.447302009,59338.5535,54.37082718
30.98371212,79.68833333,81.66340909,2.825681818,16.94583333,81.54295455,7.829545455,4.485478568,62871.99581,59.65425308
31.51931818,80.29469697,74.81522727,3.511136364,11.82083333,110.3793182,7.188636364,3.59983934,62182.97456,102.9722488
32.93522727,79.39833333,86.56704545,3.629318182,10.30416667,80.90522727,6.449545455,4.561415213,71564.26389,60.85399418
30.75037879,69.55590909,74.37840909,2.173712121,10.34583333,114.6215909,8.227727273,2.161092119,57183.15369,194.2349598
29.79583333,74.3980303,81.33931818,2.729166667,15.47083333,81.73704545,5.975,2.898912515,64002.69735,89.05062815
27.00113636,77.72863636,82.49477273,2.616893939,8.6875,85.39704545,8.219545455,6.050214571,62624.65485,63.18879329
31.8375,76.78833333,82.62159091,3.058106061,12.8375,110.9615909,6.201363636,6.172619898,61847.29754,53.86910154
31.39734848,80.39136364,75.1675,1.767954545,17.7625,99.42704545,5.748636364,2.535163458,73472.32273,114.6981274
31.11098485,80.18045455,70.53159091,4.1375,10.0625,110.4625,5.039545455,3.011764129,57359.82581,111.623543
30.33674242,71.14651515,85.00295455,3.389015152,10.72916667,110.1852273,6.523181818,4.966738068,62165.30735,65.06342379
31.45568182,78.29106061,87.68022727,1.921590909,10.1875,93.52113636,8.140454545,3.01839403,65310.071,95.31125214
33.08371212,69.67893939,83.36840909,3.436287879,8.2875,80.54477273,8.061363636,1.885836655,70539.56562,168.7048821
27.55795455,79.72348485,87.17295455,2.23280303,11.9875,106.7193182,6.460454545,5.260038322,57041.816,73.16038994
30.6125,70.01287879,70.24977273,3.936590909,16.4875,113.9561364,6.967727273,5.977437338,68649.17398,73.39841911
28.57613636,74.25742424,70.48931818,3.219621212,14.4125,88.1975,7.554090909,3.806053622,68543.17071,83.40862488
33.07310606,73.46651515,79.64840909,1.7325,17.92916667,101.2015909,6.588636364,4.972884724,66599.77744,49.93619618
32.55871212,78.18560606,84.28431818,3.091590909,9.0125,114.5384091,5.309545455,5.883227645,53473.03927,60.27775577
32.61174242,74.71439394,82.11431818,1.71280303,8.929166667,101.5343182,7.082272727,3.02782652,57501.1635,110.6916964
29.34507576,75.96227273,72.71568182,2.705530303,13.8875,100.6747727,5.484090909,5.981954282,66758.78235,52.04378364
30.92007576,78.625,87.45477273,3.745530303,14.97083333,81.45977273,5.456818182,6.142494755,65628.08081,43.04478029
31.21704545,80.03106061,77.28113636,3.197954545,16.6875,108.2443182,5.132272727,3.48084868,63331.34331,92.79515026
32.69659091,70.75106061,78.54931818,3.611590909,9.4875,102.2829545,6.883181818,3.89940193,62695.32369,75.19577881
28.83598485,79.73227273,75.60431818,1.915681818,10.3875,105.7488636,6.894090909,2.803556624,75451.05043,151.4660316
27.91856061,71.2519697,85.14386364,4.094166667,15.07083333,98.48431818,6.618636364,5.864930832,55752.10955,51.5669087
26.71477273,71.19045455,76.92886364,3.440227273,9.854166667,87.64295455,7.573181818,3.081610612,62412.64831,127.7234827
29.65265152,76.81469697,87.4125,1.793560606,11.87916667,90.36022727,4.952272727,1.561202831,68931.84937,173.8606992
30.92537879,75.58439394,85.2425,2.737045455,12.32916667,108.4661364,7.447727273,3.43430612,66193.43158,108.5799241
30.80871212,72.4119697,83.52340909,3.229469697,11.55416667,111.0447727,7.297727273,3.561145083,61193.61071,117.0073981
32.88219697,75.90954545,76.23840909,2.016136364,8.745833333,84.17704545,7.218636364,4.737251441,59674.23052,67.35292649
32.26174242,71.91106061,75.04068182,4.029166667,17.25416667,92.43977273,6.234090909,4.04439032,75998.73399,62.01689446
32.83977273,75.30318182,79.80340909,4.037045455,16.44583333,106.0538636,7.169545455,3.862703113,56776.80782,72.13424292
29.31325758,70.65439394,69.77068182,2.620833333,12.7375,109.2147727,4.758636364,4.561736196,69885.87879,72.78370996
31.43977273,80.56712121,79.09886364,2.061439394,13.69583333,103.7247727,8.015,2.000523878,73419.3211,160.8534021
31.42386364,76.33136364,72.64522727,1.953106061,15.57083333,107.2184091,4.914090909,3.934114963,74444.01937,72.15294193
33.0625,80.69015152,82.26931818,3.72780303,16.07083333,92.96659091,7.360454545,4.024174499,63790.69081,59.13781891
27.47840909,80.50560606,78.47886364,2.325378788,10.62916667,110.6843182,6.386818182,6.033195601,64161.70225,74.60709304
30.2094697,74.1080303,86.83477273,2.278106061,11.8875,103.9188636,5.478636364,2.050128869,65999.09225,157.9203858
33.37007576,70.82136364,81.2125,1.996439394,13.9625,91.21977273,7.638636364,2.012767323,69196.85754,116.4179774
26.52916667,79.02924242,82.42431818,2.183560606,13.25416667,115.1761364,7.150454545,5.906597271,57518.83071,85.98882188
26.6405303,74.855,87.03204545,1.807348485,16.64583333,90.41568182,7.265,3.303307239,64762.38744,102.2774297
29.55719697,80.61984848,76.49204545,2.045681818,8.370833333,110.9061364,5.906818182,5.190900846,70274.55744,74.33009682
31.24356061,76.00621212,72.61704545,2.9675,10.77083333,97.98522727,7.016818182,4.855561102,59886.23706,66.17661634
